,acc,loss,val_acc,val_loss
0,0.9349806460224239,0.204227951520858,0.9876802884615384,0.03363816119478239
1,0.9805459156433529,0.06272290292973155,0.9914863782051282,0.024188624309877362
2,0.985684730379071,0.04718298043972911,0.9944911858974359,0.01840032112457452
3,0.9876201281366791,0.039179610630703195,0.9946915064102564,0.017394904153708268
4,0.9887213027229045,0.03485620262755655,0.9938902243589743,0.01810353241373191
5,0.9903230112119594,0.031649458938141764,0.9945913461538461,0.017533679883900987
6,0.9908902829684997,0.029228456714848215,0.9953926282051282,0.014964466366132584
7,0.9920748798718633,0.026803244642628798,0.9943910256410257,0.016476784708104857
8,0.9923418312867058,0.0246736192367759,0.9937900641025641,0.01899157689629833
9,0.9928590496529631,0.022860083400923024,0.9940905448717948,0.019343231419264695
10,0.9931593699946609,0.021822110106655235,0.9950921474358975,0.02069394583246228
11,0.9934096369460759,0.020618081585766033,0.9936899038461539,0.020859380464863093
12,0.9942939135077415,0.019005680244165952,0.9936899038461539,0.02325150646298915
13,0.9943272824345969,0.018506088176236196,0.9928886217948718,0.02370145236967894
14,0.9945608649225841,0.01786141202392445,0.9926883012820513,0.026753374517939986
15,0.9950280298985584,0.017382843200251696,0.995292467948718,0.014748048560158203
16,0.9949112386545649,0.016829415224213825,0.9938902243589743,0.021123348368373394
17,0.9951114522156967,0.014874154009707858,0.9950921474358975,0.016794138510575953
18,0.9948945541911373,0.01687408114041699,0.9938902243589743,0.017912288764603383
19,0.995294981313401,0.01588184065579508,0.9946915064102564,0.020119217796690965
