0	469
1	469
2	469
3	469
4	469
5	469
6	469
7	469
8	469
9	469
10	469
11	469
12	469
13	469
14	469
15	469
16	469
17	469
18	469
19	469
20	469
21	469
22	469
23	469
24	469
25	469
26	469
27	469
28	469
29	469
30	469
31	469
32	469
33	469
34	469
35	469
36	469
37	469
38	469
39	469
40	469
41	469
42	469
43	469
44	469
45	469
46	469
47	469
48	469
49	469
50	469
51	469
52	469
53	469
54	469
55	469
56	469
57	469
58	469
59	469
60	469
61	469
62	469
63	469
64	469
65	469
66	469
67	469
68	469
69	469
70	469
71	469
72	469
73	469
74	469
75	469
76	469
77	469
78	469
79	469
80	469
81	469
82	469
83	469
84	469
85	469
86	469
87	469
88	469
89	469
90	469
91	469
92	469
93	469
94	469
95	469
96	469
97	469
98	469
99	469
100	469
101	469
102	469
103	469
104	469
105	469
106	469
107	469
108	469
109	469
110	469
111	469
112	469
113	469
114	469
115	469
116	469
117	469
118	469
119	469
120	469
121	469
122	469
123	469
124	469
125	469
126	469
127	469
128	469
129	469
130	469
131	469
132	469
133	469
134	469
135	469
136	469
137	469
138	469
139	469
140	469
141	469
142	469
143	469
144	469
145	469
146	469
147	469
148	469
149	469
150	469
151	469
152	469
153	469
154	469
155	469
156	469
157	469
158	469
159	469
160	469
161	469
162	469
163	469
164	469
165	469
166	469
167	469
168	469
169	469
170	469
171	469
172	469
173	469
174	469
175	469
176	469
177	469
178	469
179	469
180	469
181	469
182	469
183	469
184	469
185	469
186	469
187	469
188	469
189	469
190	469
191	469
192	469
193	469
194	469
195	469
196	469
197	469
198	469
199	469
200	469
201	469
202	469
203	469
204	469
205	469
206	469
207	469
208	469
209	469
210	469
211	469
212	469
213	469
214	469
215	469
216	469
217	469
218	469
219	469
220	469
221	469
222	469
223	469
224	469
225	469
226	469
227	469
228	469
229	469
230	469
231	469
232	469
233	469
234	469
235	469
236	469
237	469
238	469
239	469
240	469
241	469
242	469
243	469
244	469
245	469
246	469
247	469
248	469
249	469
250	469
251	469
252	469
253	469
254	469
255	405
